location_name,sex_name,age_name,cause_name,val
District of Columbia,Male,55 to 59,Cocaine use disorders,40.637811691339884
District of Columbia,Female,55 to 59,Cocaine use disorders,10.969973921526917
District of Columbia,Male,60 to 64,Cocaine use disorders,15.359109362808557
District of Columbia,Female,60 to 64,Cocaine use disorders,4.491431490650664
District of Columbia,Male,65 to 69,Cocaine use disorders,5.100783651584344
District of Columbia,Female,65 to 69,Cocaine use disorders,2.0422904343505444
District of Columbia,Male,70 to 74,Cocaine use disorders,1.0043427958807425
District of Columbia,Female,70 to 74,Cocaine use disorders,0.1459794016569416
District of Columbia,Female,20 to 24,Amphetamine use disorders,6.554061974674386
District of Columbia,Male,25 to 29,Amphetamine use disorders,18.769004355668407
District of Columbia,Male,80 plus,Cocaine use disorders,0.11191245556752176
District of Columbia,Male,30 to 34,Amphetamine use disorders,26.307728165763155
District of Columbia,Male,55 to 59,Amphetamine use disorders,17.314088903469855
District of Columbia,Female,55 to 59,Amphetamine use disorders,4.787745262128184
District of Columbia,Female,25 to 29,Amphetamine use disorders,13.417256661291912
District of Columbia,Female,60 to 64,Amphetamine use disorders,1.9415301512693173
District of Columbia,Male,65 to 69,Amphetamine use disorders,2.1041512467644874
District of Columbia,Female,65 to 69,Amphetamine use disorders,0.887054151018271
District of Columbia,Male,70 to 74,Amphetamine use disorders,0.3003109655546607
District of Columbia,Female,50 to 54,Amphetamine use disorders,8.046818065378702
District of Columbia,Female,70 to 74,Amphetamine use disorders,0.15379903183137925
District of Columbia,Female,75 to 79,Amphetamine use disorders,0.07355241847337743
District of Columbia,Male,80 plus,Amphetamine use disorders,0.04836109169930115
District of Columbia,Female,80 plus,Amphetamine use disorders,0.006089028356279875
District of Columbia,Male,80 to 84,Amphetamine use disorders,0.02564246409722637
District of Columbia,Female,80 to 84,Amphetamine use disorders,0.003190306321309602
District of Columbia,Male,15 to 19,Other drug use disorders,16.19681658336088
District of Columbia,Female,15 to 19,Other drug use disorders,7.4850997935187
District of Columbia,Male,75 to 79,Amphetamine use disorders,0.13672801821380065
District of Columbia,Male,50 to 54,Amphetamine use disorders,24.77316835498787
District of Columbia,Male,60 to 64,Amphetamine use disorders,6.844041863317982
District of Columbia,Male,45 to 49,Amphetamine use disorders,22.292141346928094
District of Columbia,Male,35 to 39,Amphetamine use disorders,31.76353771065452
District of Columbia,Female,45 to 49,Amphetamine use disorders,9.401612849851828
District of Columbia,Female,35 to 39,Amphetamine use disorders,11.759226483484573
District of Columbia,Male,40 to 44,Amphetamine use disorders,17.982659557734618
District of Columbia,Female,40 to 44,Amphetamine use disorders,9.850480038401246
District of Columbia,Female,30 to 34,Amphetamine use disorders,11.550239823917975
District of Columbia,Male,80 to 84,Substance use disorders,7.171138670709135
Florida,Female,65 to 69,Substance use disorders,1534.0359664843572
Florida,Male,70 to 74,Substance use disorders,1288.2703384249844
Florida,Male,40 to 44,Cocaine use disorders,886.7787481960186
Florida,Female,70 to 74,Substance use disorders,693.1190604479566
Florida,Male,75 to 79,Substance use disorders,641.0620721788522
Florida,Female,75 to 79,Substance use disorders,393.5011652313016
Florida,Male,80 plus,Substance use disorders,576.7902188218055
Florida,Male,65 to 69,Substance use disorders,3192.8301273066713
Florida,Female,20 to 24,Drug use disorders,5306.9112887935935
Florida,Female,75 to 79,Alcohol use disorders,101.57104190883392
Florida,Male,80 plus,Alcohol use disorders,222.21108824420048
Florida,Female,80 plus,Alcohol use disorders,80.3413631614193
Florida,Male,80 to 84,Alcohol use disorders,152.000259557764
Florida,Female,80 to 84,Alcohol use disorders,41.64636882124719
Florida,Male,15 to 19,Drug use disorders,3553.3707255725258
Florida,Female,15 to 19,Drug use disorders,1511.5740360788595
Florida,Male,20 to 24,Drug use disorders,13732.564949262038
Florida,Female,80 plus,Substance use disorders,490.1319790566087
Florida,Male,80 to 84,Substance use disorders,330.9943841861227
Florida,Female,25 to 29,Alcohol use disorders,388.19070109042053
Florida,Male,15 to 19,Mental disorders,1.0857271030878148
Florida,Male,35 to 39,Alcohol use disorders,1852.3868913271986
Florida,Female,35 to 39,Alcohol use disorders,842.8841601913231
Florida,Male,40 to 44,Alcohol use disorders,2188.7812003610206
Florida,Female,40 to 44,Alcohol use disorders,1099.555964401021
Florida,Male,45 to 49,Alcohol use disorders,3354.3920630206762
Florida,Female,45 to 49,Alcohol use disorders,1587.7709308593885
Florida,Male,50 to 54,Alcohol use disorders,3876.7814654921394
Florida,Female,30 to 34,Alcohol use disorders,721.6738446754719
Florida,Female,50 to 54,Alcohol use disorders,1504.9081263369415
Florida,Female,55 to 59,Alcohol use disorders,1371.5620455624255
Florida,Male,60 to 64,Alcohol use disorders,3124.95175823857
Florida,Female,60 to 64,Alcohol use disorders,945.6934994629887
Florida,Male,65 to 69,Alcohol use disorders,1731.40561173889
Florida,Female,65 to 69,Alcohol use disorders,489.9733005895089
Florida,Male,70 to 74,Alcohol use disorders,730.176837340063
Florida,Female,70 to 74,Alcohol use disorders,212.6492013082187
Florida,Male,55 to 59,Alcohol use disorders,4408.876584389955
Florida,Female,80 to 84,Substance use disorders,231.2118134769277
Florida,Male,30 to 34,Alcohol use disorders,1342.4190980801375
Florida,Female,20 to 24,Alcohol use disorders,170.84646460665738
Florida,Female,15 to 19,Mental disorders,6.536079193948767
Florida,Male,20 to 24,Mental disorders,2.856167707822156
Florida,Female,20 to 24,Mental disorders,22.382528675398078
Florida,Male,25 to 29,Mental disorders,2.6104393640359334
Florida,Female,25 to 29,Mental disorders,29.70982706630727
Florida,Male,30 to 34,Mental disorders,2.6653426014679544
Florida,Female,30 to 34,Mental disorders,24.719892260923125
Florida,Male,25 to 29,Alcohol use disorders,974.2325250542873
Florida,Male,35 to 39,Mental disorders,1.5267664023206928
Florida,Male,40 to 44,Mental disorders,1.168512491393802
Florida,Female,40 to 44,Mental disorders,21.809898228604503
Florida,Male,45 to 49,Mental disorders,1.8832325132760828
Florida,Female,45 to 49,Mental disorders,19.69224991769645
Florida,Male,15 to 19,Alcohol use disorders,152.6147892799636
Florida,Female,15 to 19,Alcohol use disorders,69.35102698100057
Florida,Male,20 to 24,Alcohol use disorders,528.6220577286892
Florida,Female,35 to 39,Mental disorders,23.30371211603157
Florida,Male,75 to 79,Alcohol use disorders,318.5321763032266
Florida,Female,40 to 44,Cocaine use disorders,572.0583393429719
Florida,Female,70 to 74,Other drug use disorders,219.04614756154385
Florida,Male,15 to 19,Anorexia nervosa,0.5646192706988795
Florida,Female,45 to 49,Eating disorders,19.69224991769645
Florida,Male,45 to 49,Eating disorders,1.8832325132760828
Florida,Female,40 to 44,Eating disorders,21.809898228604503
Florida,Male,40 to 44,Eating disorders,1.168512491393802
Florida,Female,35 to 39,Eating disorders,23.30371211603157
Florida,Male,35 to 39,Eating disorders,1.5267664023206928
Florida,Male,45 to 49,Cocaine use disorders,910.7617582245996
Florida,Female,45 to 49,Cocaine use disorders,649.8874995463358
Florida,Male,50 to 54,Cocaine use disorders,1295.1367151245765
Florida,Female,50 to 54,Cocaine use disorders,575.7182002053115
Florida,Male,55 to 59,Cocaine use disorders,970.6547406479596
Florida,Female,55 to 59,Cocaine use disorders,405.93200245092424
Florida,Male,60 to 64,Cocaine use disorders,427.45557211778066
Florida,Female,60 to 64,Cocaine use disorders,155.52628742329765
Florida,Male,65 to 69,Cocaine use disorders,160.3596650347668
Florida,Female,65 to 69,Cocaine use disorders,57.918200235878494
Florida,Male,70 to 74,Cocaine use disorders,37.90586166602791
Florida,Female,70 to 74,Cocaine use disorders,4.60321204646128
Florida,Male,75 to 79,Cocaine use disorders,19.57088751848347
Florida,Female,75 to 79,Cocaine use disorders,2.8331773497284907
Florida,Male,80 plus,Cocaine use disorders,5.515550083711616
Florida,Female,80 plus,Cocaine use disorders,0.274851060356839
Florida,Male,80 to 84,Cocaine use disorders,2.763707097943572
Florida,Female,80 to 84,Cocaine use disorders,0.04390526925906136
Florida,Male,15 to 19,Amphetamine use disorders,64.47484662099183
Florida,Female,15 to 19,Amphetamine use disorders,50.65905976729447
Florida,Female,15 to 19,Anorexia nervosa,4.476810043148827
Florida,Male,20 to 24,Amphetamine use disorders,269.52861131580653
Florida,Male,20 to 24,Anorexia nervosa,1.7320357266765594
Florida,Male,25 to 29,Anorexia nervosa,0.488594129986397
Florida,Female,40 to 44,Drug use disorders,8561.673854958268
Florida,Male,40 to 44,Drug use disorders,14560.477212240627
Florida,Female,35 to 39,Drug use disorders,9399.214843074247
Florida,Male,35 to 39,Drug use disorders,18822.59374233609
Florida,Female,30 to 34,Drug use disorders,9729.120885004186
Florida,Male,30 to 34,Drug use disorders,21782.44539364659
Florida,Female,25 to 29,Drug use disorders,8517.371214509338
Florida,Male,25 to 29,Drug use disorders,21449.115924267844
Florida,Female,40 to 44,Anorexia nervosa,17.952169186356176
Florida,Male,25 to 29,Substance use disorders,22423.348449322108
Florida,Female,20 to 24,Substance use disorders,5477.757753400252
Florida,Male,20 to 24,Substance use disorders,14261.187006990753
Florida,Female,15 to 19,Substance use disorders,1580.92506305986
Florida,Male,15 to 19,Substance use disorders,3705.985514852487
Florida,Female,45 to 49,Bulimia nervosa,3.1340821706514648
Florida,Male,45 to 49,Bulimia nervosa,0.6423780116144036
Florida,Female,40 to 44,Bulimia nervosa,3.857729042248351
Florida,Male,40 to 44,Bulimia nervosa,0.23332706235726045
Florida,Female,35 to 39,Bulimia nervosa,5.484295687769738
Florida,Male,35 to 39,Bulimia nervosa,0.3224814651744621
Florida,Female,30 to 34,Bulimia nervosa,5.556324647008281
Florida,Male,40 to 44,Anorexia nervosa,0.9351854290365396
Florida,Female,35 to 39,Anorexia nervosa,17.819416428261842
Florida,Male,35 to 39,Anorexia nervosa,1.2042849371462352
Florida,Female,30 to 34,Anorexia nervosa,19.163567613914854
Florida,Male,30 to 34,Anorexia nervosa,1.0786895957342024
Florida,Female,25 to 29,Anorexia nervosa,20.86610479748655
Florida,Female,20 to 24,Anorexia nervosa,14.202624692633927
Florida,Female,20 to 24,Amphetamine use disorders,169.1227298713263
Florida,Male,25 to 29,Amphetamine use disorders,408.6867635878281
Florida,Female,25 to 29,Amphetamine use disorders,263.08110754007686
Florida,Male,35 to 39,Other drug use disorders,3035.155998578014
Florida,Female,35 to 39,Other drug use disorders,2451.456165384272
Florida,Male,40 to 44,Other drug use disorders,2299.906082191183
Florida,Female,40 to 44,Other drug use disorders,2248.9663594222425
Florida,Male,45 to 49,Other drug use disorders,2204.5578772506933
Florida,Female,45 to 49,Other drug use disorders,2354.5971772256644
Florida,Male,50 to 54,Other drug use disorders,1960.7137671022683
Florida,Female,50 to 54,Other drug use disorders,2390.13501465746
Florida,Male,55 to 59,Other drug use disorders,1415.5171999703002
Florida,Female,55 to 59,Other drug use disorders,1778.724783036591
Florida,Male,60 to 64,Other drug use disorders,623.2503956041164
Florida,Female,60 to 64,Other drug use disorders,762.2198230231485
Florida,Male,65 to 69,Other drug use disorders,235.58652556303917
Florida,Female,65 to 69,Other drug use disorders,272.3716889187708
Florida,Male,70 to 74,Other drug use disorders,194.67690345419518
Florida,Female,30 to 34,Eating disorders,24.719892260923125
Florida,Male,75 to 79,Other drug use disorders,104.41926185563187
Florida,Female,75 to 79,Other drug use disorders,132.03088457169918
Florida,Male,80 plus,Other drug use disorders,141.20186222561
Florida,Female,80 plus,Other drug use disorders,229.00676574573075
Florida,Male,80 to 84,Other drug use disorders,72.19344694638808
Florida,Female,80 to 84,Other drug use disorders,106.72265133428898
Florida,Male,15 to 19,Eating disorders,1.0857271030878148
Florida,Female,15 to 19,Eating disorders,6.536079193948767
Florida,Male,20 to 24,Eating disorders,2.856167707822156
Florida,Female,20 to 24,Eating disorders,22.382528675398078
Florida,Male,25 to 29,Eating disorders,2.6104393640359334
Florida,Female,30 to 34,Other drug use disorders,2405.037948404
Florida,Male,30 to 34,Other drug use disorders,3618.655753449905
Florida,Female,25 to 29,Other drug use disorders,1819.5533136099536
Florida,Male,25 to 29,Other drug use disorders,3154.869147035768
Florida,Male,30 to 34,Amphetamine use disorders,674.7082244532232
Florida,Female,30 to 34,Amphetamine use disorders,233.1425744328794
Florida,Male,35 to 39,Amphetamine use disorders,553.6141046516117
Florida,Female,35 to 39,Amphetamine use disorders,233.08832665373862
Florida,Male,40 to 44,Amphetamine use disorders,422.7625531327777
Florida,Female,40 to 44,Amphetamine use disorders,215.9557726184209
Florida,Male,45 to 49,Amphetamine use disorders,425.4031980240968
Florida,Female,45 to 49,Amphetamine use disorders,235.31740902703518
Florida,Male,50 to 54,Amphetamine use disorders,535.4624115364646
Florida,Female,50 to 54,Amphetamine use disorders,224.95223028023244
Florida,Male,55 to 59,Amphetamine use disorders,388.0647413932992
Florida,Female,55 to 59,Amphetamine use disorders,156.64329978072917
Florida,Male,60 to 64,Amphetamine use disorders,158.33564540994325
Florida,Male,45 to 49,Drug use disorders,13648.211964710226
Florida,Female,60 to 64,Amphetamine use disorders,62.79865246377695
Florida,Female,65 to 69,Amphetamine use disorders,25.28455418049879
Florida,Male,70 to 74,Amphetamine use disorders,10.039424626710089
Florida,Female,70 to 74,Amphetamine use disorders,4.944686211121546
Florida,Male,75 to 79,Amphetamine use disorders,4.9565350611101415
Florida,Female,75 to 79,Amphetamine use disorders,2.6193161934137112
Florida,Male,80 plus,Amphetamine use disorders,2.1230011263463484
Florida,Female,80 plus,Amphetamine use disorders,0.24154259034257103
Florida,Male,80 to 84,Amphetamine use disorders,1.1116932813230107
Florida,Female,80 to 84,Amphetamine use disorders,0.13106648266708945
Florida,Male,15 to 19,Other drug use disorders,461.22156943823813
Florida,Female,15 to 19,Other drug use disorders,305.0549308158225
Florida,Male,20 to 24,Other drug use disorders,1991.5734273094426
Florida,Female,20 to 24,Other drug use disorders,1117.3361793661024
Florida,Male,65 to 69,Amphetamine use disorders,57.46183998242773
Florida,Female,45 to 49,Drug use disorders,9356.253167597482
Florida,Male,50 to 54,Drug use disorders,12314.97481611122
Florida,Female,50 to 54,Drug use disorders,8745.487629451989
Florida,Female,30 to 34,Substance use disorders,10450.79472967967
Florida,Male,30 to 34,Substance use disorders,23124.864491726774
Florida,Female,25 to 29,Substance use disorders,8905.561915599741
Florida,Female,35 to 39,Cocaine use disorders,636.9894502518458
Florida,Male,35 to 39,Cocaine use disorders,1214.0109555305514
Florida,Female,30 to 34,Cocaine use disorders,646.0819886713938
Florida,Male,30 to 34,Cocaine use disorders,1432.2008344909939
Florida,Male,35 to 39,Substance use disorders,20674.980633663265
Florida,Female,25 to 29,Cocaine use disorders,271.496753717792
Florida,Female,20 to 24,Cocaine use disorders,172.1137384319229
Florida,Male,20 to 24,Cocaine use disorders,443.0600144310568
Florida,Female,15 to 19,Cocaine use disorders,44.028386368122796
Florida,Male,15 to 19,Cocaine use disorders,107.3235009428917
Florida,Female,80 to 84,Opioid use disorders,82.66782156946532
Florida,Male,80 to 84,Opioid use disorders,102.92527730270372
Florida,Female,80 plus,Opioid use disorders,180.26745649875943
Florida,Male,25 to 29,Cocaine use disorders,693.6940552624104
Florida,Female,35 to 39,Substance use disorders,10242.099003265555
Florida,Male,40 to 44,Substance use disorders,16749.258412601637
Florida,Female,40 to 44,Substance use disorders,9661.22981935928
Florida,Male,30 to 34,Bulimia nervosa,1.5866530057337531
Florida,Female,25 to 29,Bulimia nervosa,8.843722268820796
Florida,Male,25 to 29,Bulimia nervosa,2.1218452340495344
Florida,Female,20 to 24,Bulimia nervosa,8.179903982764161
Florida,Male,20 to 24,Bulimia nervosa,1.1241319811455972
Florida,Female,15 to 19,Bulimia nervosa,2.059269150799925
Florida,Male,15 to 19,Bulimia nervosa,0.5211078323889353
Florida,Female,45 to 49,Anorexia nervosa,16.558167747044976
Florida,Male,45 to 49,Anorexia nervosa,1.2408545016616797
Florida,Female,60 to 64,Substance use disorders,3684.259127876565
Florida,Male,60 to 64,Substance use disorders,6823.291989046895
Florida,Female,55 to 59,Substance use disorders,7862.306961262977
Florida,Male,55 to 59,Substance use disorders,12944.156322854074
Florida,Female,50 to 54,Substance use disorders,10250.395755788932
Florida,Male,50 to 54,Substance use disorders,16191.756281603326
Florida,Female,45 to 49,Substance use disorders,10944.024098456886
Florida,Female,25 to 29,Eating disorders,29.70982706630727
Florida,Male,80 plus,Opioid use disorders,205.7387171419364
Florida,Female,75 to 79,Opioid use disorders,154.4467452076261
Florida,Male,45 to 49,Substance use disorders,17002.604027730915
Florida,Female,70 to 74,Opioid use disorders,251.87581332060935
Florida,Female,15 to 19,Opioid use disorders,1111.8316591276214
Florida,Male,15 to 19,Opioid use disorders,2920.3508085704107
Florida,Female,80 to 84,Drug use disorders,189.56544465568
Florida,Male,80 to 84,Drug use disorders,178.99412462835843
Florida,Female,80 plus,Drug use disorders,409.7906158951899
Florida,Male,80 plus,Drug use disorders,354.5791305776047
Florida,Female,75 to 79,Drug use disorders,291.93012332246786
Florida,Male,75 to 79,Drug use disorders,322.5298958756249
Florida,Female,70 to 74,Drug use disorders,480.4698591397364
Florida,Male,70 to 74,Drug use disorders,558.0935010849206
Florida,Female,65 to 69,Drug use disorders,1044.062665894847
Florida,Male,65 to 69,Drug use disorders,1461.4245155677836
Florida,Female,60 to 64,Drug use disorders,2738.5656284135825
Florida,Male,60 to 64,Drug use disorders,3698.340230808328
Florida,Female,55 to 59,Drug use disorders,6490.744915700558
Florida,Male,55 to 59,Drug use disorders,8535.279738464113
Florida,Male,75 to 79,Opioid use disorders,193.5832114403999
Florida,Male,20 to 24,Opioid use disorders,11028.40289620573
Florida,Female,20 to 24,Opioid use disorders,3848.3386411242427
Florida,Male,30 to 34,Eating disorders,2.6653426014679544
Florida,Female,25 to 29,Opioid use disorders,6163.240039641511
Florida,Male,25 to 29,Opioid use disorders,17191.865958381768
Florida,Male,70 to 74,Opioid use disorders,315.471311337988
Florida,Female,65 to 69,Opioid use disorders,688.4882225596988
Florida,Male,65 to 69,Opioid use disorders,1008.0164849875521
Florida,Female,60 to 64,Opioid use disorders,1758.0208655033575
Florida,Female,55 to 59,Opioid use disorders,4149.4448304323105
Florida,Male,55 to 59,Opioid use disorders,5761.043056452561
Florida,Female,50 to 54,Opioid use disorders,5554.682184309
Florida,Male,60 to 64,Opioid use disorders,2489.298617676489
Florida,Female,45 to 49,Opioid use disorders,6116.451081798454
Florida,Male,45 to 49,Opioid use disorders,10107.489131210848
Florida,Female,40 to 44,Opioid use disorders,5524.693383574636
Florida,Male,40 to 44,Opioid use disorders,10951.029828720662
Florida,Female,35 to 39,Opioid use disorders,6077.6809007843885
Florida,Male,35 to 39,Opioid use disorders,14019.812683575896
Florida,Male,30 to 34,Opioid use disorders,16056.880581252466
Florida,Male,50 to 54,Opioid use disorders,8523.66192234789
Florida,Female,30 to 34,Opioid use disorders,6444.858373495927
Georgia,Female,40 to 44,Other drug use disorders,1087.6261405245907
Georgia,Male,45 to 49,Other drug use disorders,894.0190350290753
Georgia,Female,45 to 49,Other drug use disorders,1154.7378582040806
Georgia,Male,55 to 59,Other drug use disorders,543.5389287262991
Georgia,Female,50 to 54,Other drug use disorders,1137.7088752804766
Georgia,Female,55 to 59,Other drug use disorders,779.9690181296327
Georgia,Male,40 to 44,Other drug use disorders,910.3630942322644
Georgia,Male,50 to 54,Other drug use disorders,733.684520664699
Georgia,Female,35 to 39,Other drug use disorders,1093.955847588982
Georgia,Female,15 to 19,Other drug use disorders,143.2384563238229
Georgia,Female,30 to 34,Other drug use disorders,973.1465329159568
Georgia,Male,30 to 34,Other drug use disorders,1261.0969033700958
Georgia,Female,25 to 29,Other drug use disorders,707.705094510516
Georgia,Male,25 to 29,Other drug use disorders,1265.0362366350516
Georgia,Female,20 to 24,Other drug use disorders,466.4978158464898
Georgia,Male,20 to 24,Other drug use disorders,859.529041149613
Georgia,Male,60 to 64,Other drug use disorders,231.4494781953088
Georgia,Male,15 to 19,Other drug use disorders,223.664957735734
Georgia,Female,80 to 84,Amphetamine use disorders,0.05471507109697126
Georgia,Male,35 to 39,Other drug use disorders,1098.5093068621832
Georgia,Female,60 to 64,Other drug use disorders,332.77486083811164
Georgia,Male,80 to 84,Other drug use disorders,32.522467847533086
Georgia,Female,65 to 69,Other drug use disorders,159.60083054676863
Georgia,Male,45 to 49,Eating disorders,0.01712933173541466
Georgia,Female,40 to 44,Eating disorders,6.1870899966442465
Georgia,Male,40 to 44,Eating disorders,0.02810613346990419
Georgia,Male,35 to 39,Eating disorders,0.01600828294475871
Georgia,Female,30 to 34,Eating disorders,6.510056460964777
Georgia,Male,30 to 34,Eating disorders,0.013504176688033288
Georgia,Female,25 to 29,Eating disorders,7.839020862572178
Georgia,Male,25 to 29,Eating disorders,0.03714716927635893
Georgia,Female,20 to 24,Eating disorders,5.6997136465793465
Georgia,Male,20 to 24,Eating disorders,0.012744053446302113
Georgia,Female,15 to 19,Eating disorders,1.8303442643042078
Georgia,Male,15 to 19,Eating disorders,0.01247318449294355
Georgia,Female,80 to 84,Other drug use disorders,71.96547068290343
Georgia,Female,80 plus,Other drug use disorders,136.08106367476697
Georgia,Male,80 plus,Other drug use disorders,54.30303519975865
Georgia,Female,75 to 79,Other drug use disorders,88.1089460988102
Georgia,Male,75 to 79,Other drug use disorders,49.83424582865676
Georgia,Female,70 to 74,Other drug use disorders,158.3765474886874
Georgia,Male,70 to 74,Other drug use disorders,100.70209587279754
Georgia,Male,65 to 69,Other drug use disorders,86.31372242537441
Georgia,Female,35 to 39,Eating disorders,6.450472014576301
Georgia,Female,20 to 24,Anorexia nervosa,4.134900419868136
Georgia,Male,15 to 19,Anorexia nervosa,0.0003454319623848181
Georgia,Female,30 to 34,Alcohol use disorders,352.04838175059473
Georgia,Male,30 to 34,Alcohol use disorders,634.7183726712327
Georgia,Female,25 to 29,Alcohol use disorders,224.53042048109276
Georgia,Male,25 to 29,Alcohol use disorders,502.6735568775074
Georgia,Female,20 to 24,Alcohol use disorders,92.11169473447764
Georgia,Male,20 to 24,Alcohol use disorders,273.81064519820274
Georgia,Male,35 to 39,Alcohol use disorders,883.8461608447542
Georgia,Female,15 to 19,Alcohol use disorders,40.05292588307511
Georgia,Female,45 to 49,Mental disorders,5.220076194291051
Georgia,Male,45 to 49,Mental disorders,0.01712933173541466
Georgia,Female,40 to 44,Mental disorders,6.1870899966442465
Georgia,Male,40 to 44,Mental disorders,0.02810613346990419
Georgia,Female,35 to 39,Mental disorders,6.450472014576301
Georgia,Male,35 to 39,Mental disorders,0.01600828294475871
Georgia,Male,15 to 19,Alcohol use disorders,118.8042433475303
Georgia,Female,35 to 39,Alcohol use disorders,472.86587465072114
Georgia,Male,40 to 44,Alcohol use disorders,1114.7863025433837
Georgia,Female,40 to 44,Alcohol use disorders,524.5700975702218
Georgia,Female,40 to 44,Bulimia nervosa,0.8489583410660653
Georgia,Male,40 to 44,Bulimia nervosa,0.025141008396698
Georgia,Female,35 to 39,Bulimia nervosa,1.2041530391672497
Georgia,Male,35 to 39,Bulimia nervosa,0.015084678798738097
Georgia,Male,70 to 74,Alcohol use disorders,328.2981468192632
Georgia,Female,65 to 69,Alcohol use disorders,182.7364210568468
Georgia,Male,65 to 69,Alcohol use disorders,724.3349250975477
Georgia,Female,60 to 64,Alcohol use disorders,355.453030288933
Georgia,Male,60 to 64,Alcohol use disorders,1443.573117937442
Georgia,Female,55 to 59,Alcohol use disorders,551.8791987805462
Georgia,Male,55 to 59,Alcohol use disorders,1998.7753701759439
Georgia,Female,50 to 54,Alcohol use disorders,616.3952897159468
Georgia,Male,50 to 54,Alcohol use disorders,1717.9483542039304
Georgia,Female,45 to 49,Alcohol use disorders,764.6681964521382
Georgia,Male,45 to 49,Alcohol use disorders,1552.0316989548817
Georgia,Female,30 to 34,Mental disorders,6.510056460964777
Georgia,Female,45 to 49,Eating disorders,5.220076194291051
Georgia,Male,30 to 34,Mental disorders,0.013504176688033288
Georgia,Male,25 to 29,Mental disorders,0.03714716927635893
Georgia,Female,45 to 49,Anorexia nervosa,4.5581336068636435
Georgia,Male,20 to 24,Bulimia nervosa,0.012558566798342441
Georgia,Male,45 to 49,Anorexia nervosa,0.0003730119605838391
Georgia,Female,40 to 44,Anorexia nervosa,5.338131655578171
Georgia,Male,40 to 44,Anorexia nervosa,0.0029651250732062088
Georgia,Female,35 to 39,Anorexia nervosa,5.246318975409065
Georgia,Male,15 to 19,Bulimia nervosa,0.012127752530558731
Georgia,Male,35 to 39,Anorexia nervosa,0.0009236041460206056
Georgia,Male,30 to 34,Anorexia nervosa,0.00010101330668207197
Georgia,Female,25 to 29,Anorexia nervosa,5.9524630957977775
Georgia,Male,25 to 29,Anorexia nervosa,0.00013981013988713544
Georgia,Male,80 to 84,Amphetamine use disorders,0.37211595918427576
Georgia,Male,20 to 24,Anorexia nervosa,0.00018548664795969808
Georgia,Female,15 to 19,Anorexia nervosa,1.3336772697481478
Georgia,Female,30 to 34,Anorexia nervosa,5.359246393817778
Georgia,Female,15 to 19,Bulimia nervosa,0.4966669945560588
Georgia,Female,15 to 19,Cocaine use disorders,25.070360830920677
Georgia,Female,20 to 24,Cocaine use disorders,95.69300059119264
Georgia,Female,20 to 24,Mental disorders,5.6997136465793465
Georgia,Male,20 to 24,Mental disorders,0.012744053446302113
Georgia,Female,15 to 19,Mental disorders,1.8303442643042078
Georgia,Male,15 to 19,Mental disorders,0.01247318449294355
Georgia,Female,30 to 34,Bulimia nervosa,1.1508100671469903
Georgia,Male,30 to 34,Bulimia nervosa,0.013403163381351193
Georgia,Female,25 to 29,Bulimia nervosa,1.8865577667744025
Georgia,Male,25 to 29,Bulimia nervosa,0.03700735913647178
Georgia,Female,20 to 24,Bulimia nervosa,1.5648132267112036
Georgia,Female,35 to 39,Cocaine use disorders,366.2713879608969
Georgia,Male,35 to 39,Cocaine use disorders,518.5480537846491
Georgia,Female,30 to 34,Cocaine use disorders,341.59075575011667
Georgia,Male,30 to 34,Cocaine use disorders,626.3933538268832
Georgia,Female,25 to 29,Cocaine use disorders,154.06258164339016
Georgia,Male,25 to 29,Cocaine use disorders,359.9318074248586
Georgia,Female,25 to 29,Mental disorders,7.839020862572178
Georgia,Female,80 plus,Amphetamine use disorders,0.08813767530391972
Georgia,Male,20 to 24,Cocaine use disorders,236.44366793410717
Georgia,Female,75 to 79,Amphetamine use disorders,1.1947492301846327
Georgia,Male,40 to 44,Drug use disorders,5859.655699755613
Georgia,Female,40 to 44,Drug use disorders,4408.69982856387
Georgia,Male,45 to 49,Drug use disorders,5807.1434542916495
Georgia,Female,45 to 49,Drug use disorders,4663.467819778452
Georgia,Male,50 to 54,Drug use disorders,4738.96355456436
Georgia,Female,50 to 54,Drug use disorders,4189.139283736587
Georgia,Female,35 to 39,Drug use disorders,4514.044247069917
Georgia,Male,55 to 59,Drug use disorders,3342.5924051944603
Georgia,Male,60 to 64,Drug use disorders,1460.8309160977374
Georgia,Female,60 to 64,Drug use disorders,1254.8229296858594
Georgia,Male,65 to 69,Drug use disorders,590.5116466398988
Georgia,Female,65 to 69,Drug use disorders,611.0241101157305
Georgia,Male,70 to 74,Drug use disorders,271.4622199836091
Georgia,Female,70 to 74,Drug use disorders,314.662462413781
Georgia,Female,55 to 59,Drug use disorders,2905.7803368309633
Georgia,Male,35 to 39,Drug use disorders,7221.30589978635
Georgia,Female,30 to 34,Drug use disorders,4138.128726235891
Georgia,Male,30 to 34,Drug use disorders,8304.800451746763
Georgia,Male,80 to 84,Substance use disorders,128.16166731446637
Georgia,Female,80 to 84,Substance use disorders,132.98064962540562
Georgia,Female,70 to 74,Alcohol use disorders,92.79743100853662
Georgia,Male,75 to 79,Alcohol use disorders,140.1774224499676
Georgia,Female,75 to 79,Alcohol use disorders,38.50593468609736
Georgia,Male,80 plus,Alcohol use disorders,76.84748840555666
Georgia,Female,80 plus,Alcohol use disorders,30.748526386927338
